,content,query,tweetDate,twitterProfile
5733,"⚫🔵 #InterMilan 🔴⚫

Zlatan #Ibrahimovic è l'unico giocatore ad essersi laureato capocannoniere della #SerieA sia con la maglia dell'#Inter (2009) che con quella del #Milan (2012)

#DerbyMilano #DerbydellaMadonnina https://t.co/h6cp8PUuZc",#ibrahimovic,2020-02-09 19:30:14+00:00,https://twitter.com/bwinItalia
5592,#Inter #milan  #serieta #derby #hakancalhanoglu  #ibrahimovic  #lukaku https://t.co/1uF60LKV9D,#ibrahimovic,2020-02-09 19:30:25+00:00,https://twitter.com/DUNDARKESAPLI
5316,Hoohooo #Ibrahimovic https://t.co/6ZNcPzbxIp,#ibrahimovic,2020-02-09 19:32:40+00:00,https://twitter.com/ShadyMuhamed
5566,Solite merde. Saprebbero insultare pure Mourinho. Senza dignità come il loro AD. #InterMilan #Ibrahimovic #Derby https://t.co/eTeYaW5UA5,#ibrahimovic,2020-02-09 19:35:02+00:00,https://twitter.com/berthayoko
5475,"⚫🔵 #InterMilan 🔴⚫

Stasera chi ha più chance di segnare nel #DerbyDellaMadonnina?

#Lukaku 🔃 o ❤ #Ibrahimovic?

#SerieA #Inter #Milan https://t.co/gQWj2umYcY",#ibrahimovic,2020-02-09 19:35:03+00:00,https://twitter.com/bwinItalia
6006,"#Maldini a @SkySport: “#Ibrahimovic è un campione, si allena e pensa da professionista. In una squadra come la nostra fatta di giovani può aiutarci molto” 
#MilanPress #InterMilan",#ibrahimovic,2020-02-09 19:35:26+00:00,https://twitter.com/MilanPress_it
13394,"#InterMilan, #Rebic a @SkySport: ""@Ibra_official mai stato in dubbio per il #derby"" - #DerbyMilano @acmilan #ACMilan #Milan #weareacmilan #SempreMilan #Ibrahimovic https://t.co/19irBcLi46",#rebic,2020-02-09 19:38:09+00:00,https://twitter.com/PianetaMilan
5746,"El #DerbyMilano me encanta pero no lo veo hace 7 años jaja

Apunto a que #Ibrahimovic irá prendido pero con intermitencia al final de cada tiempo.",#ibrahimovic,2020-02-09 19:43:22+00:00,https://twitter.com/unestatequieto
5454,"🗣️A pochi minuti da #InterMilan le parole di #Maldini su #Ibrahimovic e non solo 

https://t.co/vis3NdKPHW",#ibrahimovic,2020-02-09 19:45:02+00:00,https://twitter.com/calciomercatoit
5197,"#SerieATIM #DerbyDellaMadoninna #InterMilan #ACMilan 
Rossonero de mic! My Name is #Zlatan #Ibrahimovic! https://t.co/h7FjF7iB3d",#ibrahimovic,2020-02-09 19:46:03+00:00,https://twitter.com/vladdobroteanu
5599,Dopo 4-4-1-#Ibrahimovic @leleadani ha detto tutto #InterMilan,#ibrahimovic,2020-02-09 19:48:55+00:00,https://twitter.com/picchisandro
5568,"Clásico de hoy:
inter vs Milán 
¿Quién ganara?
RT #Inter 
FAV #Milán 
Comenta el resultado y arriesga quien hace los Goles.
#InterMilan #futbol #Ibrahimovic",#ibrahimovic,2020-02-09 19:50:09+00:00,https://twitter.com/oficialhattrick
5676,"2' Subito girata al volo di #Ibrahimovic, palla alta. #InterMilan 0-0",#ibrahimovic,2020-02-09 19:50:18+00:00,https://twitter.com/FcInterNewsit
5478,"Vamos, vamos @acmilan vamos #Ibrahimovic #DerbyMilano 
💪💪💪💪",#ibrahimovic,2020-02-09 19:50:41+00:00,https://twitter.com/DanieleVelez17
15505,"È subito Ibra. Occhio cugino
#izBack

#InterMilan
#SempreMilan
#weareacmilan",#izback,2020-02-09 19:52:58+00:00,https://twitter.com/Jdieghito
5704,#Lukaku vs #Ibrahimovic #milaninter #MilanoDerby,#ibrahimovic,2020-02-09 19:54:16+00:00,https://twitter.com/Fabricio2370
5698,"Paolo #Maldini 🇮🇹 a #SKYSport: ""#Ibrahimovic? E' un campione, vive la sua professione da campione, si allena da professionista e pensa da professionista. In una squadra come la nostra può accelerare il processo di maturazione dei nostri giocatori.""

🔴⚫🔴⚫🔴⚫

#InterMilan ⚽️",#ibrahimovic,2020-02-09 19:54:37+00:00,https://twitter.com/andreafabris96
13330,"#InterMilan 0-0
7' - Ci prova #Rebic, respinto il suo tiro

#DerbyMilano",#rebic,2020-02-09 19:55:50+00:00,https://twitter.com/PianetaMilan
13302,Mamma #rebic la giraaaaaaaa ma viene deviata all'ultimo!!! Era gol! Porco due!!! #InterMilan #DerbyMilano,#rebic,2020-02-09 19:55:57+00:00,https://twitter.com/ErnyMilan7
5728,"Extrañando la #NFL 🏈, pero bueno, veamos si #Ibrahimovic y el #Milan pueden derrotar al #Inter y pueden ponerle presión a la #Juventus...⚽ https://t.co/LKgRNsk0UN",#ibrahimovic,2020-02-09 19:57:53+00:00,https://twitter.com/RubenebuR
5181,"We're live from the #SanSiro as #Inter host #ACMilan in the #SerieATIM

#Lukaku #Ibrahimovic #InterMilan #SerieA #football #footballlive #soccer https://t.co/98LjeAgwcg",#ibrahimovic,2020-02-09 19:59:57+00:00,https://twitter.com/S_R_DOfficial
5305,#SerieAxESPN dos de #Ibrahimovic #ACMilan,#ibrahimovic,2020-02-09 20:01:00+00:00,https://twitter.com/JuanJaime1000
5365,"What a start to the Inter 🆚 AC Milan game. Very attacking minded 😊.
#Lukaku 🆚 #Ibrahimovic
#InterMilan  #DerbyMilano",#ibrahimovic,2020-02-09 20:03:03+00:00,https://twitter.com/sereno_chapin
13366,"#InterMilan 0-0
16' - Doppio tiro di #Rebic, primo respinto, secondo alto.

#DerbyMilano",#rebic,2020-02-09 20:04:57+00:00,https://twitter.com/PianetaMilan
13292,"16’ - Il #Milan continua a spingere, #Rebic ribattuto

🏟️#InterMilan 0-0 #derby #DerbyMilano #DerbyDellaMadonnina 

🇮🇹#SerieATIM LIVE",#rebic,2020-02-09 20:05:01+00:00,https://twitter.com/calciomercatoit
13355,"Good shot of #Rebic, #InterMilan ,#DerbyDellaMadonnina .",#rebic,2020-02-09 20:05:08+00:00,https://twitter.com/MJAVA_UNIQUE
17,#donnarumma meilleur gardien au monde,#donnarumma,2020-02-09 20:13:54+00:00,https://twitter.com/LG_lamine
18,"Great #donnarumma in the save, #DerbyDellaMadonnina ,#SerieAxESPN .",#donnarumma,2020-02-09 20:14:19+00:00,https://twitter.com/MJAVA_UNIQUE
5705,"🗣 #InterMilan, @EnzoBucchioni: ""@Ibra_official? E' diventato l'elemento determinante nel @acmilan. La squadra era carente nel carisma, nell'autostima. #Ibrahimovic, che è un campione, ha portato tutto questo, è un esempio e un faro per i compagni di squadra. E' il carburante""",#ibrahimovic,2020-02-09 20:16:35+00:00,https://twitter.com/RadioSportiva
1,"#AnyGivenSunday #SerieA #InterMilan 0-0 25' A metà del primo tempo ancora niente gol, ma quante emozioni. #Milan arrembante, che colpisce un palo con #Calhanoglu, #Inter a un passo dal gol con #Vecino, strepitosa risposta di #Donnarumma.",#donnarumma,2020-02-09 20:16:40+00:00,https://twitter.com/SSportNetwork
13328,Esa dupla #Rebic y @TheoHernandez ganan todas canso,#rebic,2020-02-09 20:18:06+00:00,https://twitter.com/Andres_ACMILAN
5266,"The greatest derby in footballing history, tonight they battle for the last time at the San Siro. @acmilan and @Inter_en full of history in one great arena. #SanSiro #DerbyMilano #ACMilan #InterMilan #Ibrahimovic #Blogger https://t.co/B89KWb8Mlv",#ibrahimovic,2020-02-09 20:19:20+00:00,https://twitter.com/nathanturrell
5539,Toda persona de bien quiere que haga un gol #Ibrahimovic y que festeje haciendo el helicóptero con la chota #SERIAxESPN,#ibrahimovic,2020-02-09 20:19:55+00:00,https://twitter.com/Agus7in_Tello
5848,"#InterMilan 
#Ibrahimovic 
#イブラヒモヴィッチ 
#ミラノダービー

開始僅か5分でこれだけ見せ場を作る、天才イブラヒモビッチ。
精神的にも、戦術的にもその存在はミランにとってあまりにも大きい。 https://t.co/6YnCu1fVE6",#ibrahimovic,2020-02-09 20:20:04+00:00,https://twitter.com/kazu56564
13329,"#SerieAxESPN @aagulla_espn @Rortiz_ESPN como mejoro #rebic y que bien le hace alguien como @Ibra_official al @acmilan Saludos desde Torreón,Coah",#rebic,2020-02-09 20:26:46+00:00,https://twitter.com/alex71817
6023,#fantacalcio #InterMilan #Ibrahimovic #Lukaku,#ibrahimovic,2020-02-09 20:27:03+00:00,https://twitter.com/mlsmagita
13376,#AnyGivenSunday #SerieA #InterMilan 0-1 40' #Rebic!,#rebic,2020-02-09 20:28:31+00:00,https://twitter.com/SSportNetwork
13294,"40’ - GOOOOL DEL #MILAN!!! Segna #Rebic su super assist di #Ibrahimovic!

🏟️#InterMilan 0-1 #derby #DerbyMilano #DerbyDellaMadonnina 

🇮🇹#SerieATIM LIVE",#rebic,2020-02-09 20:28:33+00:00,https://twitter.com/calciomercatoit
5633,Živa legenda #Ibrahimovic,#ibrahimovic,2020-02-09 20:28:34+00:00,https://twitter.com/principologija
13308,GOOOOOOOOLLLLLL #REBIC #InterMilan,#rebic,2020-02-09 20:28:35+00:00,https://twitter.com/TrevorSollars
13290,Goooooooooooooooooooooool #Rebic vamossssssss #ForzaMilan,#rebic,2020-02-09 20:28:40+00:00,https://twitter.com/mamimuma1
5515,#Ibrahimovic salta alla #CR7  #InterMilan,#ibrahimovic,2020-02-09 20:28:49+00:00,https://twitter.com/sedrani_l
15381,Reeeebiiiiiiiic ❤️❤️❤️❤️ #IZback,#izback,2020-02-09 20:28:55+00:00,https://twitter.com/YusufQassab
13230,Forza Milan. #Rebic,#rebic,2020-02-09 20:28:55+00:00,https://twitter.com/AGunsberg
13314,#Rebic goooool #InterMilan,#rebic,2020-02-09 20:29:02+00:00,https://twitter.com/wolfbywolf
5573,"Nonostante i 38 anni suonati, #Ibrahimovic è ancora il miglior calciatore di questo #Milan
#InterMilan",#ibrahimovic,2020-02-09 20:29:02+00:00,https://twitter.com/AleTanzini
5477,"40' GOL DEL MILAN. #Ibrahimovic serve #Rebic di testa, anticipa anche #Padelli e la palla rotola lentamente in rete... #InterMilan 0-1",#ibrahimovic,2020-02-09 20:29:06+00:00,https://twitter.com/FcInterNewsit
13282,Goooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaal of #Rebic.,#rebic,2020-02-09 20:29:06+00:00,https://twitter.com/MJAVA_UNIQUE
5485,"Assist di #Ibrahimovic alzatosi a sei metri, #Padelli la manca, #REBIC NO!!!! #InterMilan 0-1!!!! Evviva! Urrà! Alleluja! Felicità tra le genti!",#ibrahimovic,2020-02-09 20:29:09+00:00,https://twitter.com/ComunqueMilan
13237,Goooooooaaaaaaaalllllll #Milan 1-0 #Inter #Rebic #DerbyDellaMadoninna ⚽️,#rebic,2020-02-09 20:29:09+00:00,https://twitter.com/Dj_Up2DTime
13205,Milan out playing Merda #REBIC,#rebic,2020-02-09 20:29:11+00:00,https://twitter.com/FESTA_LUCA
13218,"Non ha festeggiato per paura del Var.
#intermilan #rebic #ibra",#rebic,2020-02-09 20:29:12+00:00,https://twitter.com/FabioMorasca
13199,l'esultanza di #Rebic. #intermilan 0-1 https://t.co/BVwaeTGW24,#rebic,2020-02-09 20:29:16+00:00,https://twitter.com/calvanogiuseppe
13275,"Assist di @Ibra_official e gol di #Rebic Inter in vant...ah no! È il Milan 
#InterMilan",#rebic,2020-02-09 20:29:17+00:00,https://twitter.com/GianfMatt84
13322,#rebic #ACMilan #DerbyDellaMadonnina https://t.co/2I3aG5o64b,#rebic,2020-02-09 20:29:17+00:00,https://twitter.com/pc_rossoneri
13422,#InterMilan 0 - 1 #Rebic,#rebic,2020-02-09 20:29:17+00:00,https://twitter.com/OkayRogerPasso
13457,GOOOOOOAAAAAAAALLLLLLL REBICCCCCCCC #Rebic #InterMilan #IntMil #DerbyMilano #DerbyDellaMadoninna #Derby #Italy #Calcio #Inter #ACMilan #FORZAMILAN #WEAREACMILAN #ACM #SanSiro #SERIEA #izback,#rebic,2020-02-09 20:29:20+00:00,https://twitter.com/RHuijbregts96
13193,"ANTEEEEEEEEE #REBIC!!!!!! 
DAI DAI DAI!
#InterMilan",#rebic,2020-02-09 20:29:20+00:00,https://twitter.com/LMilan07
13211,"Goallllllllll #Rebic ! 
#InterMilan 0-1 
#SempreMilan",#rebic,2020-02-09 20:29:23+00:00,https://twitter.com/Inal_Boukhalfa
13285,#Rebic! #Milan in vantaggio nel #DerbyMilano! #InterMilan 0-1 https://t.co/gMPvCR7bYJ,#rebic,2020-02-09 20:29:25+00:00,https://twitter.com/AlessiaNovelli2
13200,#rebic 💪💪,#rebic,2020-02-09 20:29:27+00:00,https://twitter.com/joetexas90
13255,Segna #Rebic. Potrei anche gioire guarda che ti dico!!! #InterMilan #DerbydiMilano,#rebic,2020-02-09 20:29:31+00:00,https://twitter.com/tonygamblerII
15393,"Maldito crack ZLATAN comp le gana el salto a Godin, anteriormente Ibra ha ganado absolutamente todos los balones, todos los pelotazos. #IZBack",#izback,2020-02-09 20:29:33+00:00,https://twitter.com/Juaanccs_
5682,"#Ibrahimovic che salta in testa a #Godin...mitologia
#InterMilan",#ibrahimovic,2020-02-09 20:29:33+00:00,https://twitter.com/tanoliki
13274,#InterMilan Siiiiiiiiii Anteeeee #Rebic 0 - 1 🔥🔥🔥🔥🔥🔴⚫ https://t.co/iOofQunu9k,#rebic,2020-02-09 20:29:34+00:00,https://twitter.com/NonEvoluto
5216,"#Rebic is a goal ...#DerbyMilano  from a #Ibrahimovic assist.

Well deserved  #Inter 0- 1 #Milan",#ibrahimovic,2020-02-09 20:29:36+00:00,https://twitter.com/TheofficialBayo
5590,"Ma è saltato più in alto #Ibrahimovic o #CR7 ?
#InterMilan",#ibrahimovic,2020-02-09 20:29:37+00:00,https://twitter.com/IlMontanari
13201,Goaaaaal #rebic #InterMilan #zlatanibrahimovic #ForzaMilan,#rebic,2020-02-09 20:29:37+00:00,https://twitter.com/D_Finest_Aboki
5775,#SeriaAxESPN #Ibrahimovic 🥰🥰🥰🥰🥰🥰🥰🥰,#ibrahimovic,2020-02-09 20:29:39+00:00,https://twitter.com/ElipamR
13168,Rebiiiiiiiiiiiiiic Let's go 🖤❤️ #ACMilan #SempreMilan #rebic https://t.co/Yj22o4RwuU,#rebic,2020-02-09 20:29:41+00:00,https://twitter.com/lafonate09
13336,"#InterMilan GOL! #Rebic approfitta del buco di #Padelli e sblocca il #DerbyDellaMadonnina! 0-1 ⚽

#FantacalcioLIVE ► https://t.co/g10rr8eZuv
#votiliveFANTACALCIO ► https://t.co/BsybTDMK8p https://t.co/i0tYjyziAn",#rebic,2020-02-09 20:29:47+00:00,https://twitter.com/Fantacalcio
13226,"Sempre e comunque #rebic 
#milaninter",#rebic,2020-02-09 20:29:51+00:00,https://twitter.com/Tiut596
5601,"Lo que significa Ibra...asiste a Rebic para adelantarse contra el Inter y todos van a celebrar con el sueco. Pocos toques, pocos movimientos pero de gran valor #Ibrahimovic",#ibrahimovic,2020-02-09 20:29:53+00:00,https://twitter.com/Juanpi_Rosas
5422,#Ibrahimovic sta cagando in testa a Godin dalle 20:45,#ibrahimovic,2020-02-09 20:29:54+00:00,https://twitter.com/PacoMOff
5711,"Ho quasi rivisto #Hateley 
#Ibrahimovic #InterMilan",#ibrahimovic,2020-02-09 20:29:54+00:00,https://twitter.com/PasqAmitr
13249,"هدددددددددددددددددددددددددددددددددف ميلان الأول "" ريبيتش ""  HD

حـسابـي الأسـاسـي @CC7OM https://t.co/XsowzgPJEe",#rebic,2020-02-09 20:29:55+00:00,https://twitter.com/saidOP3
13266,"Chi non salta nerazzurro è!!🔴⚫❤

#Rebic 💪 #InterMilan",#rebic,2020-02-09 20:29:56+00:00,https://twitter.com/RavazzaniGuido
13250,"GOALLLLLL DEL MILAN
#Rebic sblocca il derby su assist di Ibrahimovic, complice l'errore di Padelli
#InterMilan https://t.co/E1DYkOLIal",#rebic,2020-02-09 20:29:57+00:00,https://twitter.com/NonEvoluto
13280,Pase de cabeza de @Ibra_official y GOL de #Rebic 41”,#rebic,2020-02-09 20:29:59+00:00,https://twitter.com/iMilanRossoneri
13283,"Vantaggio più che meritato

#InterMilan #rebic #DerbyMilano 
#DerbyDellaMadonnina #derby https://t.co/TF0nKy6YdU",#rebic,2020-02-09 20:30:00+00:00,https://twitter.com/AniStreep5
13267,"⚫️🔵 #InterMilan 1️⃣➖0️⃣
⏱ 40’ | ❌ #Rebic

Rossoneri in vantaggio con #Rebic che la mette alle spalle di #Padelli dopo un’uscita maldestra del portiere nerazzurro. Partita in salita.",#rebic,2020-02-09 20:30:05+00:00,https://twitter.com/BandieraInter
5743,#InterMilan se #Lukaku avesse la tecnica di #Ibrahimovic sarebbe il più devastante.,#ibrahimovic,2020-02-09 20:30:09+00:00,https://twitter.com/SergioSilvestri
13253,"L'avevo detto che #rebic è bellissimo 😍
#SempreMilan",#rebic,2020-02-09 20:30:10+00:00,https://twitter.com/Robimente
5778,#Ibrahimovic su #Godin come #Hateley su #Collovati...#InterMilan,#ibrahimovic,2020-02-09 20:30:10+00:00,https://twitter.com/MicheleTossani
13389,GOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOL #Rebic SU ASSIST DI @Ibra_official SIGLA LO 0-1. #InterMilan #Milano #SanSiro #DerbyMilano #DerbyDellaMadonnina @SerieA #SerieATIM,#rebic,2020-02-09 20:30:11+00:00,https://twitter.com/Etzi2891
5276,Watching #MilanDerby . Lion #Ibrahimovic with an assist.,#ibrahimovic,2020-02-09 20:30:12+00:00,https://twitter.com/yashbrahmbhatt
13209,Ante #Rebic bringt Milan in Führung! #InterMilan #SerieA #DAZN,#rebic,2020-02-09 20:30:14+00:00,https://twitter.com/SteffenBeyer90
13189,"#InterMilan 0-1
41' GOOOOOOOOOOOOOOL!!!!
@Ibra_official va in cielo e serve #Rebic a porta vuota! Siamo in vantaggio!

#DerbyMilano",#rebic,2020-02-09 20:30:15+00:00,https://twitter.com/PianetaMilan
13335,#rebic 0:1 #Milan #InterMilan,#rebic,2020-02-09 20:30:16+00:00,https://twitter.com/technikpenguin1
5647,La bestia #Ibrahimovic que asistencia #SerieAxESPN,#ibrahimovic,2020-02-09 20:30:17+00:00,https://twitter.com/yong6002
5556,“#SerieAxESPN que jugador es #Ibrahimovic,#ibrahimovic,2020-02-09 20:30:21+00:00,https://twitter.com/counsellingmed
15456,"Y lo vuelvo a decir ya se nota el efecto #IzBack en la cancha, muy merecida la ventaja que tienen Los visitantes, ahora hay que ir por más y tratar de cerrar espacios en la defensa!! 
#SerieAxESPN 
#DerbyDellaMadoninna 
#SerieATIM 
#InterMilan",#izback,2020-02-09 20:30:24+00:00,https://twitter.com/Rockdriguezliam
13358,"#InterMilan 0-1, rete di #Rebic - #Derby #DerbyMilano @acmilan #ACMilan #Milan #weareacmilan #SempreMilan https://t.co/DFIICPDfb6",#rebic,2020-02-09 20:30:24+00:00,https://twitter.com/PianetaMilan
13188,Quando c’è da svoltare #InterMilan #Rebic,#rebic,2020-02-09 20:30:25+00:00,https://twitter.com/sala_giu
13213,"#InterMilan 0-1 al 40': GOOOOL DEL MILAAAAAN! Ibrahimovic sovrasta Godin e fa la sponda, pessimo Padelli e #Rebic la mette dentro!!",#rebic,2020-02-09 20:30:29+00:00,https://twitter.com/MilanLiveIT
13172,"Ibra jumps higher than Godin, giving Rebic a ball close to the line.
Padelli comes out but #Rebic too quick for him.
#InterMilan 0-1
#DerbyDellaMadonnina",#rebic,2020-02-09 20:30:30+00:00,https://twitter.com/ACMilanSydney
13359,@battitomilan7 ❤🖤❤🖤❤🖤 #Rebic,#rebic,2020-02-09 20:30:35+00:00,https://twitter.com/lorena_lorena57
5214,Wow...so #Ibrahimovic is still this good? #INTMIL!!!,#ibrahimovic,2020-02-09 20:30:36+00:00,https://twitter.com/Nicholasonu3
5680,"#Ibrahimovic alla #Ronaldo
Va in cielo.
#InterMilan",#ibrahimovic,2020-02-09 20:30:37+00:00,https://twitter.com/simonegianc
13224,"#Gol
#Milan 
#Rebic su assist di #Ibrahimovic 
❤️🔴⚫⚽
#DerbyDellaMadoninna 
#ForzaMilan https://t.co/D2IsasLxR4",#rebic,2020-02-09 20:30:47+00:00,https://twitter.com/Angelredblack1
13221,"Rebrebrebrebiccc 
#Rebic",#rebic,2020-02-09 20:30:49+00:00,https://twitter.com/EllZozz
13184,"#Padelli a vuoto e #Rebic ringrazia 

#MilanInter",#rebic,2020-02-09 20:30:51+00:00,https://twitter.com/argo979
13344,"40’ Gol del Milan
Ante #Rebic tocca la palla e la infila su un’uscita maldestra di #Padelli. #InterMilan",#rebic,2020-02-09 20:30:51+00:00,https://twitter.com/notiziariointer
5941,"ai campioni non occorre fare tanto movimento, ma solo quello giusto #Ibrahimovic  #InterMilan",#ibrahimovic,2020-02-09 20:30:51+00:00,https://twitter.com/ermesgirotto
13317,"#InterMilan 0 - 1 #rebic
Meritatamente in vantaggio",#rebic,2020-02-09 20:30:52+00:00,https://twitter.com/dnorill
15359,"Ahi está un solo jugador, lider que cambia la mentalidad de un equipo entero #Izback 😎",#izback,2020-02-09 20:30:52+00:00,https://twitter.com/JesusAcuna4
13242,Ma Ibra è volato in cielo...grande #Milan...facile gol di #Rebic...,#rebic,2020-02-09 20:30:53+00:00,https://twitter.com/fabiorosa77
15421,"Ante Ante Anteeee REBIC!!!
E Zlatan vola
#izback

#InterMilan
#SempreMilan
#weareacmilan",#izback,2020-02-09 20:30:54+00:00,https://twitter.com/Jdieghito
13228,"#Rebic è il nuovo Nocerino.
#InterMilan",#rebic,2020-02-09 20:30:58+00:00,https://twitter.com/paolocap8
13299,Meritatissimo vantaggio #Milan con #Rebic che approfitta di un errore di #Padelli #InterMilan,#rebic,2020-02-09 20:31:00+00:00,https://twitter.com/Leo_Andreini
5461,"Domani i quotidiani nn vi romperano le palle come x Ronaldo x far vedere quanto in alto è andato #Ibrahimovic 
#InterMilan",#ibrahimovic,2020-02-09 20:31:01+00:00,https://twitter.com/Rturcato83
5263,Class is permanent #Ibrahimovic,#ibrahimovic,2020-02-09 20:31:02+00:00,https://twitter.com/Ahmedinho7878
5411,بازى بزرگان جاى بزرگانه . #Ibrahimovic  #ACMilan,#ibrahimovic,2020-02-09 20:31:07+00:00,https://twitter.com/Miladkolbadi
5423,https://t.co/7IU4iJlWRo,#ibrahimovic,2020-02-09 20:31:09+00:00,https://twitter.com/ACMarb
5654,"¡GOOOOOOOL! ¡MILÁN PONE EL PRIMERO! ⚽

Tras un pase de cabeza de #Ibrahimović, #Rebic anote para el Milan en el derbi italiano. ✔️",#ibrahimovic,2020-02-09 20:31:14+00:00,https://twitter.com/JhairLuque97
5671,"Ora voglio una settimana di articoli di Sky, Corriere e Gazzetta sul colpo di testa e sulla sospensione in aria di #Ibrahimovic 
#InterMilan",#ibrahimovic,2020-02-09 20:31:19+00:00,https://twitter.com/ottobre_luigi
13265,"Wie jubelt Rebic denn in einem Derby? Der tut so wenn er schon mal bei Inter gespielt hat...
Mit so wenig Emotionen #Rebic #InterMilan #INTMIL",#rebic,2020-02-09 20:31:33+00:00,https://twitter.com/VwLennart
13432,"GOL! #Rebic abre la lata en San Siro. Se adelanta el #ACMilan que lo estaba mereciendo. Otro gol más para el croata que, a base de goles y buenas actuaciones, se está haciendo hueco en el 11 titular. A punto de llegar el descanso. 

#SerieA #SerieATIM #InterMilan #DerbyMilano",#rebic,2020-02-09 20:31:35+00:00,https://twitter.com/MartimFRR
5774,"#interMilan 0-1
Percentuali sul gol
60% #Ibrahimovic 
10% #Rebic 
30% Padelli + difesa nerazzurra
#DerbyDellaMadoninna #DerbyMilano",#ibrahimovic,2020-02-09 20:31:38+00:00,https://twitter.com/SKB24s
5265,"#Ibrahimovic is flying 😧 what a jump

#Milan #InterMilan",#ibrahimovic,2020-02-09 20:31:42+00:00,https://twitter.com/mistakes30
13276,"Bramka Ante Rebicia przeciwko Interowi 

#ACMilan #InterMilan #Rebic https://t.co/07RDmKoDwT",#rebic,2020-02-09 20:31:45+00:00,https://twitter.com/jakub_balicki1
13227,#InterMilan 🔴⚫ gooooool https://t.co/J8KM9NpylZ,#rebic,2020-02-09 20:31:46+00:00,https://twitter.com/___a__l__e__x_
5392,"Ha preso l'ascensore #Ibrahimovic
#intermilan #derby",#ibrahimovic,2020-02-09 20:31:52+00:00,https://twitter.com/AntoVitiello
13233,That's an amazing goal from #Rebic! But what a game presence by #God @Ibra_official ! Such an accurate header &amp; assist #DerbyMilano #LaLiga #InterMilan #ACMilan,#rebic,2020-02-09 20:31:54+00:00,https://twitter.com/VipulGupta1202
5666,"L’importanza di avere #Ibrahimovic, c’è sempre quando serve. Il suo zampino nel gol di #Rebic
#InterMilan",#ibrahimovic,2020-02-09 20:31:59+00:00,https://twitter.com/AttilioMalena
5490,Gooooooaaal!!!! 1-0 AC Milan #ForzaMilan #Ibrahimovic,#ibrahimovic,2020-02-09 20:32:13+00:00,https://twitter.com/_M3GGS_
13396,"#SerieA 23^ giornata 🇮🇹
#Inter 🆚️ #Milan: 0-1
#Rebic (40') ⚽️
Il LIVE ➡️ https://t.co/4iNa9P4cPT
#SportMediaset
#DerbyMilano https://t.co/guYLYn2JWT",#rebic,2020-02-09 20:32:16+00:00,https://twitter.com/Sport_Mediaset
5814,Al 40’ #Ibrahimovic decide di ricordare al mondo intero che è ancora un giocatore capace di spostare gli equilibri a qualsiasi livello: svetta a 4 metri dal suolo ed incorna un assist perfetto che Rebic trasforma in gol. #InterMilan @acmilan #forzamilan #fvcr,#ibrahimovic,2020-02-09 20:32:18+00:00,https://twitter.com/radioradiomilan
5175,and #Ibrahimovic gets an assist 💪 https://t.co/G3k8mypwdM,#ibrahimovic,2020-02-09 20:32:25+00:00,https://twitter.com/kb_dharma
13243,#Rebic 🔴⚫ #intermilan #derby,#rebic,2020-02-09 20:32:28+00:00,https://twitter.com/EdoardoLanzi
13196,"...solo per dire che ha fatto più gol #rebic in tre partite che Andrè Silva in due anni.
#InterMilan",#rebic,2020-02-09 20:32:40+00:00,https://twitter.com/omykamal
20,"44' Tiro a spiovere di Brozovic direttamente dai 30 metri, alza in corner #Donnarumma. #InterMilan 0-1",#donnarumma,2020-02-09 20:32:44+00:00,https://twitter.com/FcInterNewsit
13263,"#Rebic gol e esultanza alla #Inzaghi 😂😂😂
#InterMilan #DerbyDellaMadoninna #DerbyMilano #DerbyDiMilano #derbytwitter #Milan #ForzaMilan #SerieA #SerieATIM",#rebic,2020-02-09 20:32:55+00:00,https://twitter.com/LightmyWays
5516,"Quelle passe décisive de #Ibrahimovic 
Et dis toi k c monsieur a joué contre Sénégal en CDM 2002 🥺🥺🥺🥺😕",#ibrahimovic,2020-02-09 20:32:56+00:00,https://twitter.com/Ceernoo
5529,"Quindi, Cristiano Ronaldo non è il solo che riesce a volare tre metri sopra il cielo...

#InterMilan #Ibrahimovic",#ibrahimovic,2020-02-09 20:33:06+00:00,https://twitter.com/Ruggero1991
5547,Dove è arrivato #Ibrahimovic? Il limite è il cielo #DerbyDellaMadoninna #InterMilan,#ibrahimovic,2020-02-09 20:33:12+00:00,https://twitter.com/Davidinok
5740,"#InterMilan 
#Ibrahimovic 
#イブラヒモヴィッチアシスト
#ミラノダービー
#ミラン先制ゴール
#レビッチ https://t.co/6NxCo5d6t6",#ibrahimovic,2020-02-09 20:33:15+00:00,https://twitter.com/kazu56564
5771,"Figa, #Ibrahimovic ha imparato il basket dagli Americani! #InterMilan",#ibrahimovic,2020-02-09 20:33:16+00:00,https://twitter.com/LongTakeCafe
13301,El gol fue de #Rebic,#rebic,2020-02-09 20:33:17+00:00,https://twitter.com/whgol_depor3
